MaxError,CenterFrameRollRate_RotPot,CenterFrameRoll_LVDT,CylinderPressure,Speed,TiltUp,TiltDown,Condition,InletPress,ChassisPitchRate,ChassisRollAngle,ChassisRollRate,ChassisYawRate,RightFront,LeftFront,RightBack,LeftBack
178,-0.199999999999999,1.5859375,2369,19.234375,419,0,1,1811,0.34375,-1.85093967172907,0.5703125,-0.515625,1797,1509,1688,1516
157,-0.299999999999999,1.5078125,2341,19.1484375,360,350,1,1863,0.390625,-1.85184982118085,1.7734375,-0.8203125,1794,1493,1688,1512
126,-0.399999999999999,1.5390625,2232,19.1484375,368,350,1,1736,-0.0859375,-1.83540508909943,2.0234375,-0.84375,1815,1501,1686,1515
126,-0.399999999999999,1.53125,2219,19.1484375,0,360,1,1865,-0.578125,-1.807992031917,2.1484375,-1.0078125,1809,1505,1689,1511
126,-0.6,1.3515625,2213,19.1484375,0,390,1,1774,-0.5234375,-1.77498844838258,1.796875,-1,1810,1524,1693,1526
138,-0.699999999999999,1.3046875,2136,19.1484375,360,420,1,1789,-0.4609375,-1.74441988759813,1.6875,-1.09375,1805,1541,1705,1552
138,-0.799999999999999,1.359375,1932,19.1875,360,460,1,1736,-0.546875,-1.72053972775707,1.2265625,-1.09375,1803,1517,1707,1551
138,-0.799999999999999,1.2578125,1928,19.1875,360,540,1,1731,-0.6796875,-1.71137892209867,0.8671875,-1.328125,1814,1511,1718,1572
71,-0.9,1.2734375,1928,19.1875,390,550,1,1724,-0.90625,-1.71485238852287,1.15625,-1.203125,1820,1522,1699,1580
24,-0.699999999999999,1.328125,1926,19.1875,383,500,1,1712,-0.8984375,-1.71871755201084,0.9765625,-1.3515625,1787,1525,1681,1577
58,-0.799999999999999,1.2421875,1954,19.1875,375,510,1,1712,-1.015625,-1.72729012727239,0.671875,-1.234375,1793,1548,1693,1590
70,-0.699999999999999,1.3359375,2002,19.234375,360,360,1,1720,-0.8125,-1.74412381738077,0.8671875,-1.453125,1771,1514,1685,1580
70,-0.699999999999999,1.2421875,2051,19.234375,435,0,1,1715,-0.4609375,-1.75832089880229,1.7734375,-1.6953125,1778,1503,1709,1597
75,-0.6,1.2890625,2084,19.234375,398,350,1,1730,-0.4453125,-1.75148695108692,2.484375,-1.8671875,1747,1472,1697,1583
75,-0.6,1.15625,2190,19.234375,419,0,1,1737,-0.53125,-1.72236637938395,1.8984375,-1.7890625,1777,1492,1699,1598
81,-0.5,1.1640625,2237,19.234375,489,0,1,1891,-0.4453125,-1.69615929633942,1.3671875,-1.8828125,1747,1488,1683,1568
94,-0.6,1.09375,2227,19.15234375,450,0,1,1673,-0.1640625,-1.683221213015,0.96875,-1.828125,1745,1494,1689,1559
110,-0.699999999999999,1.125,2213,19.15234375,443,360,1,2147,0.1953125,-1.67845868814782,1.6484375,-2.109375,1748,1505,1704,1557
110,-0.6,1.1875,2174,19.15234375,443,350,1,2687,-0.015625,-1.6667850575716,1.296875,-2.0546875,1740,1475,1689,1533
110,-0.5,1.1875,2168,19.15234375,443,350,1,2578,-0.0625,-1.65865329434695,0.921875,-2,1740,1465,1695,1532
110,-0.399999999999999,1.21875,2121,19.15234375,428,350,1,2648,-0.1015625,-1.65458067842701,1.796875,-2.109375,1754,1482,1707,1558
110,-0.399999999999999,1.1953125,2071,19.09375,450,0,1,2682,-0.203125,-1.63758465408683,1.8046875,-1.96875,1765,1484,1687,1548
147,-0.199999999999999,1.1484375,2041,19.09375,513,320,1,2602,-0.1171875,-1.61502537743897,1.2734375,-1.5625,1760,1486,1682,1536
157,-0.0999999999999996,1.1171875,2084,19.09375,505,375,1,2688,-0.140625,-1.60143807623962,0.890625,-1.546875,1775,1513,1714,1546
157,-0.199999999999999,1.0625,2208,19.09375,489,320,1,2607,0.375,-1.60376812782463,0.0234375,-1.2109375,1786,1539,1722,1555
175,-0.199999999999999,1.1328125,2251,19.09375,482,375,1,2729,-0.234375,-1.62847334703197,-0.078125,-0.8515625,1781,1541,1716,1544
178,-0.199999999999999,1.140625,2227,19.06640625,513,375,1,2643,-0.5546875,-1.66355627669429,0.8046875,-0.9453125,1794,1533,1720,1535
178,-0.299999999999999,1.03125,2253,19.06640625,560,393,1,2738,-0.6484375,-1.68584504351211,1.3515625,-0.9453125,1800,1544,1746,1540
178,-0.399999999999999,1.0078125,2219,19.06640625,567,384,1,2741,-0.328125,-1.68965840911943,1.6328125,-0.7421875,1804,1524,1754,1542
178,-0.399999999999999,0.984375,2178,19.06640625,466,357,1,2706,0.078125,-1.68490898671907,0.6015625,-0.703125,1783,1503,1733,1527
177,-0.5,0.875,2104,19.06640625,513,0,1,2773,0.140625,-1.69628286158513,0.1953125,-0.5703125,1804,1512,1749,1540
177,-0.6,0.8671875,2062,19.05078125,435,0,1,2728,-0.1171875,-1.71915829994902,0.7578125,-0.578125,1792,1507,1735,1534
218,-0.6,0.9765625,2096,19.05078125,375,350,1,2670,-0.1640625,-1.73621318692474,0.859375,-0.453125,1789,1513,1723,1529
218,-0.699999999999999,0.9140625,2162,19.05078125,390,370,1,2771,0.0390625,-1.75137694480188,0.328125,-0.6875,1789,1506,1711,1508
328,-0.699999999999999,0.9140625,2101,19.05078125,466,0,1,2741,-0.3671875,-1.77140501221585,1.1953125,-0.6640625,1808,1530,1732,1516
348,-0.699999999999999,0.875,2043,19.05078125,489,338,1,2745,-0.625,-1.77646270784736,1.4375,-0.5859375,1807,1527,1728,1508
348,-0.6,0.9453125,2167,19.05078125,466,329,1,2646,-0.7578125,-1.77254937904053,0.4140625,-0.6875,1772,1517,1723,1518
313,-0.399999999999999,0.984375,2266,19.05078125,443,329,1,2773,-0.1796875,-1.7868465772175,-0.21875,-0.734375,1738,1490,1711,1511
313,-0.199999999999999,1.046875,2244,19.05078125,443,338,1,2719,-0.234375,-1.81966394005954,0.703125,-0.5234375,1731,1489,1717,1503
276,-0.199999999999999,0.921875,2224,19.05078125,505,403,1,2725,-0.2890625,-1.84012546312964,1.2109375,-0.9921875,1747,1492,1741,1503
275,-0.199999999999999,0.953125,2254,19.05078125,521,421,1,2732,-0.2421875,-1.84771954008852,1.2421875,-1.2578125,1736,1475,1727,1479
275,-0.0999999999999996,0.9453125,2282,19.01953125,552,439,1,2795,-0.0703125,-1.84964408768276,1.046875,-1.03125,1750,1488,1732,1476
275,-0.0999999999999996,0.9453125,2278,19.01953125,560,439,1,2685,-0.0546875,-1.84617369097111,1.5390625,-1.1796875,1779,1539,1757,1523
275,-0.0999999999999996,0.8984375,2279,19.01953125,466,430,1,2777,0.421875,-1.84213873991552,0.109375,-1.0390625,1778,1535,1735,1509
275,-0.0999999999999996,0.9765625,2256,19.01953125,0,430,1,2796,0.1015625,-1.8632933481819,0.2265625,-1.09375,1779,1526,1729,1508
289,-0.199999999999999,0.890625,2174,19.01953125,0,430,1,2852,0.375,-1.89580725033718,0.53125,-1.09375,1799,1537,1745,1526
289,-0.199999999999999,0.96875,1815,19.00390625,0,439,1,2751,-0.2109375,-1.92469496419123,1.3203125,-1.109375,1805,1542,1728,1522
295,-0.199999999999999,0.9921875,1752,19.00390625,0,430,1,2801,-0.3671875,-1.93564573116085,1.3203125,-1.21875,1813,1555,1732,1518
310,-0.199999999999999,1,1756,19.00390625,0,421,1,2697,-0.6484375,-1.93595592117099,1.90625,-1.25,1823,1560,1741,1529
310,-0.0999999999999996,0.96875,1762,19.00390625,0,403,1,2662,-0.3203125,-1.92275797499914,2.046875,-1.125,1813,1559,1724,1512
310,-0.0999999999999996,0.984375,1800,19.00390625,0,384,1,2609,-0.84375,-1.89735409820027,2.3515625,-1.2421875,1819,1558,1749,1518
310,-0.0999999999999996,0.9296875,1938,19.09765625,419,393,1,2528,-1.0546875,-1.86805955893533,0.8984375,-1.2734375,1823,1574,1760,1529
310,-0.0999999999999996,0.9296875,2108,19.09765625,435,403,1,2420,-1.2890625,-1.86282003713679,0.1015625,-1.1328125,1804,1555,1751,1511
274,0,0.9765625,2275,19.09765625,443,403,1,2367,-0.5234375,-1.88109751299248,0.6328125,-1.1171875,1795,1537,1743,1519
274,0,0.9375,2222,19.09765625,443,393,1,2335,0.0078125,-1.89638821514984,1.2265625,-1.1015625,1782,1542,1757,1520
274,-0.0999999999999996,0.859375,2213,19.09765625,443,458,1,2237,0.0859375,-1.89940021253475,0.734375,-1.171875,1765,1520,1745,1516
271,-0.199999999999999,0.8515625,2190,19.109375,466,458,1,2262,-0.2890625,-1.90772616299173,0.703125,-1.171875,1774,1509,1713,1518
260,-0.299999999999999,0.8203125,2177,19.109375,435,476,1,2266,-0.421875,-1.91587748792391,1.8046875,-1.296875,1811,1496,1692,1520
241,-0.299999999999999,0.9140625,2117,19.109375,427,476,1,2120,-0.2890625,-1.90559224717864,1.515625,-0.90625,1796,1495,1678,1520
241,-0.199999999999999,0.8671875,2051,19.109375,411,449,1,2328,-0.140625,-1.89475245944437,0.671875,-0.8671875,1781,1503,1680,1505
229,-0.199999999999999,0.9375,2046,19.109375,0,350,1,2275,-0.28125,-1.90330764840404,-0.0234375,-0.7421875,1771,1497,1663,1500
208,0,1.0625,2104,19.06640625,0,430,1,2300,-0.7578125,-1.93429964677067,0.1640625,-0.6640625,1770,1513,1669,1498
208,0.100000000000001,1.0703125,2194,19.06640625,0,470,1,2370,-0.921875,-1.96931247516102,0.5859375,-0.765625,1781,1496,1691,1493
208,0.100000000000001,1.0625,2161,19.06640625,0,460,1,2265,-0.984375,-1.9954480656072,0.8515625,-0.703125,1803,1502,1705,1509
208,0.200000000000001,1.03125,2089,19.06640625,0,440,1,2216,-0.9140625,-2.01052424837584,1.8046875,-0.609375,1810,1520,1702,1507
177,0.200000000000001,0.890625,2065,19.06640625,0,430,1,2186,-0.53125,-2.00741219697849,1.0390625,-0.515625,1805,1539,1720,1525
177,0,0.921875,2033,19.07421875,0,430,1,2175,-0.15625,-2.00958530346052,0.3359375,-0.6015625,1826,1559,1749,1549
179,0,0.9765625,1939,19.07421875,0,350,1,2140,-0.5,-2.02686823014118,0.65625,-0.4609375,1831,1514,1739,1541
244,0.100000000000001,1.0625,1885,19.07421875,0,390,1,2052,-0.8203125,-2.04140239503458,1.40625,-0.5,1858,1525,1741,1539
179,0.200000000000001,1.0546875,1907,19.07421875,0,439,1,1912,-0.84375,-2.04070510069366,1.25,-0.59375,1844,1540,1750,1545
179,0.300000000000001,1.171875,1897,19.07421875,0,0,1,1912,-0.421875,-2.03742656900975,0.6953125,-0.40625,1803,1524,1740,1543
212,0.4,1.2265625,2002,19.08984375,0,0,1,1874,0.390625,-2.04348778399452,0.3359375,-0.546875,1790,1492,1723,1528
212,0.4,1.21875,2115,19.08984375,521,476,1,1866,0.0625,-2.0597837877304,0.4140625,-0.6171875,1797,1468,1715,1530
158,0.5,1.265625,2187,19.08984375,630,495,1,1840,-0.0546875,-2.07965921679812,0.953125,-0.6328125,1800,1464,1716,1536
158,0.5,1.2734375,2222,19.08984375,669,449,1,1792,0.1015625,-2.09101440152864,1.0703125,-0.484375,1783,1449,1680,1522
104,0.4,1.2890625,2136,19.08984375,677,430,1,1991,0.3125,-2.09877954769425,0.8984375,-0.5703125,1809,1461,1704,1534
88,0.300000000000001,1.1953125,2200,18.98046875,630,0,1,2483,0.4609375,-2.10379462421994,1.8046875,-0.7109375,1808,1470,1702,1523
88,0.300000000000001,1.2109375,2407,18.98046875,591,0,1,2817,0.5234375,-2.08740963940861,1.8984375,-0.5546875,1803,1462,1701,1489
68,0.4,1.2734375,2547,18.98046875,567,0,1,2956,0.3671875,-2.06822876955177,0.8671875,-0.515625,1824,1493,1726,1500
68,0.200000000000001,1.0546875,2646,18.98046875,513,0,1,2972,0.3515625,-2.06610094736778,0.765625,-0.7421875,1857,1507,1708,1497
68,0.100000000000001,1.0703125,2662,18.98046875,505,0,1,2963,0.09375,-2.06716347343247,2.109375,-0.84375,1881,1520,1695,1498
64,0,1.0390625,2603,18.921875,505,0,1,2960,-0.390625,-2.05347827395231,1.1875,-0.515625,1868,1526,1679,1484
64,-0.0999999999999996,1.046875,2423,18.921875,435,0,1,2934,-0.28125,-2.05000357796399,1.078125,-0.59375,1847,1527,1674,1485
170,-0.199999999999999,1.1015625,2336,18.921875,413,0,1,2946,0.015625,-2.05095446358093,1.1875,-0.625,1825,1519,1674,1477
135,-0.299999999999999,1.0234375,2181,18.921875,360,360,1,3001,-0.1640625,-2.05243364359525,0.2265625,-0.421875,1850,1536,1688,1486
170,-0.299999999999999,1.046875,2036,18.921875,360,380,1,2991,-1.046875,-2.06871793369786,0.578125,-0.546875,1861,1568,1697,1501
170,-0.0999999999999996,1.2109375,1808,18.921875,0,360,1,3013,-1.6953125,-2.08433744181452,1.7890625,-0.6640625,1859,1553,1679,1498
135,0,1.3046875,1484,18.921875,380,384,1,2956,-1.8671875,-2.07704842476098,1.9453125,-0.59375,1873,1566,1711,1512
135,0.100000000000001,1.34375,1403,18.921875,388,393,1,2851,-1.640625,-2.0525127457196,1.46875,-0.3984375,1876,1560,1729,1516
155,0.200000000000001,1.25,1515,18.921875,411,403,1,2783,-1.8203125,-2.03320878119362,0.578125,-0.390625,1878,1559,1744,1531
155,0.300000000000001,1.2734375,1663,18.921875,427,403,1,2789,-2.25,-2.03462873279253,0.640625,-0.3203125,1874,1557,1732,1530
219,0.300000000000001,1.3046875,1958,19.15234375,419,403,1,2681,-2.484375,-2.03975638988932,1.6953125,-0.515625,1872,1551,1733,1531
219,0.300000000000001,1.203125,2077,19.15234375,404,403,1,2669,-2.125,-2.02795770362679,1.6640625,-0.40625,1880,1539,1744,1547
264,0.200000000000001,1.140625,2212,19.15234375,396,393,1,2604,-1.7265625,-2.00475074298366,1.828125,-0.6953125,1856,1490,1739,1534
264,0,0.984375,2351,19.15234375,388,375,1,2629,-1.7890625,-1.97899165627923,1.34375,-0.78125,1816,1460,1721,1521
234,-0.199999999999999,0.9921875,2436,19.15234375,380,338,1,2588,-1.453125,-1.96355240428697,1.15625,-0.8828125,1801,1458,1737,1534
147,-0.299999999999999,1.0625,2439,19.1875,388,347,1,2580,-0.4609375,-1.95414396518657,1.59375,-0.84375,1763,1443,1707,1512
123,-0.399999999999999,1.0625,2282,19.1875,474,384,1,2585,-0.6171875,-1.94509144040604,1.0390625,-1.0625,1742,1449,1704,1530
99,-0.399999999999999,1.109375,1961,19.1875,489,366,1,2562,-0.171875,-1.94904900477157,0.6875,-1.0390625,1730,1442,1696,1515
99,-0.299999999999999,1.1640625,1916,19.1875,482,320,1,2565,-0.1484375,-1.95935742547943,1.890625,-1.3125,1735,1459,1701,1525
99,-0.0999999999999996,1.2109375,1945,19.1875,482,320,1,2566,-0.0546875,-1.95003405147638,2.1015625,-1.296875,1759,1483,1721,1533
92,0.100000000000001,1.15625,1954,19.0546875,482,320,1,2537,-0.03125,-1.92729517795347,2.0703125,-1.5,1785,1488,1727,1535
99,0,1.1484375,1950,19.0546875,482,0,1,2569,-0.140625,-1.90258123770224,1,-1.359375,1799,1496,1711,1541
92,0,1.109375,2013,19.0546875,489,0,1,2568,-0.1640625,-1.89414712847846,1.203125,-1.5625,1805,1511,1704,1542
92,-0.0999999999999996,1.125,2197,19.0546875,497,0,1,2483,0.03125,-1.89219901148103,1.046875,-1.5703125,1802,1517,1684,1535
92,-0.199999999999999,1.1328125,2282,19.0546875,497,0,1,2514,0.125,-1.89044925611825,1.1953125,-1.578125,1824,1550,1698,1548
89,-0.199999999999999,1.09375,2420,18.99609375,474,0,1,2848,0.0546875,-1.88739364030604,1.28125,-1.6484375,1836,1571,1700,1544
69,-0.299999999999999,0.9453125,2429,18.99609375,466,0,1,2886,0.1015625,-1.87944621045998,1.7265625,-1.8125,1860,1592,1717,1568
69,-0.399999999999999,0.9765625,2392,18.99609375,458,0,1,2830,-0.03125,-1.86218405842941,1.65625,-1.5625,1866,1606,1712,1565
51,-0.299999999999999,1.015625,2326,18.99609375,458,0,1,2905,-0.0390625,-1.84015259228581,1.703125,-1.625,1864,1586,1698,1541
51,-0.399999999999999,1.0390625,2276,18.99609375,458,0,1,2908,0.203125,-1.81803275180027,1.109375,-1.5,1862,1534,1699,1551
55,-0.399999999999999,1.0546875,2203,18.99609375,396,0,1,2846,0.15625,-1.80779619560614,1.671875,-1.375,1882,1484,1696,1546
51,-0.199999999999999,1.0546875,2155,18.99609375,411,320,1,2871,-0.2265625,-1.7919093080484,2.125,-1.1953125,1911,1510,1711,1561
55,-0.0999999999999996,1.0546875,2019,18.99609375,419,347,1,2886,-1.0859375,-1.76248226351412,2.3515625,-1.2421875,1922,1507,1701,1536
55,-0.0999999999999996,1.0703125,1938,18.99609375,419,347,1,2878,-1.1640625,-1.72384569411976,2.078125,-0.8828125,1904,1492,1680,1517
64,-0.0999999999999996,1.046875,1983,18.99609375,419,0,1,2764,-1.1953125,-1.6864593642802,2.0546875,-0.8671875,1870,1468,1663,1494
121,-0.0999999999999996,1.1015625,1983,19.1015625,383,390,1,2782,-1.0234375,-1.65496799389042,0.9453125,-0.5078125,1868,1487,1678,1518
124,-0.199999999999999,0.9140625,2104,19.1015625,428,450,1,2764,-1.3828125,-1.64437366959439,0.7734375,-0.515625,1854,1464,1652,1500
124,-0.299999999999999,0.90625,2347,19.1015625,413,470,1,2783,-1.6796875,-1.64821353123774,1.3203125,-0.21875,1839,1448,1652,1517
204,-0.399999999999999,0.8828125,2366,19.1015625,420,440,1,2780,-1.5,-1.64676856512935,1.5859375,-0.2734375,1837,1433,1654,1551
124,-0.5,0.796875,2366,19.1015625,420,390,1,2770,-1.0234375,-1.63658920701136,1.6796875,-0.078125,1824,1437,1670,1564
121,-0.5,0.84375,2319,19.11328125,413,0,1,2824,-0.640625,-1.61679244700435,2.015625,-0.109375,1814,1437,1661,1549
121,-0.5,0.890625,2237,19.11328125,474,0,1,2793,-0.71875,-1.58927236598048,1.421875,0.0546875,1830,1452,1683,1562
121,-0.5,0.921875,2212,19.11328125,482,0,1,2763,0.015625,-1.56975429118373,1.21875,-0.0234375,1828,1476,1692,1567
121,-0.399999999999999,0.9296875,2229,19.11328125,482,0,1,2805,0.1875,-1.55703834985636,1.015625,-0.0625,1825,1476,1667,1551
121,-0.199999999999999,1.03125,2202,19.11328125,458,0,1,2793,0.375,-1.55027042763241,0.625,-0.171875,1869,1525,1696,1596
98,0,1.140625,2123,19.03125,411,0,1,2793,-0.015625,-1.55551308161136,0.0546875,-0.046875,1853,1525,1711,1601
172,0.300000000000001,1.265625,2045,19.03125,419,0,1,2792,0.328125,-1.57887692775926,0.171875,-0.3359375,1872,1532,1712,1617
98,0.5,1.2890625,2046,19.03125,435,320,1,2785,0.3984375,-1.60578865367269,1.3671875,-0.2578125,1864,1529,1704,1607
88,0.600000000000001,1.234375,1961,19.03125,466,412,1,2808,0.2421875,-1.60866697004434,2.15625,-0.6171875,1870,1572,1708,1597
88,0.600000000000001,1.203125,1916,19.03125,466,393,1,2735,-0.09375,-1.59029265694578,1.2109375,-0.5859375,1847,1610,1692,1544
88,0.600000000000001,1.234375,1896,18.94140625,435,375,1,2764,-0.4375,-1.57982615744124,1.421875,-0.828125,1873,1618,1685,1502
114,0.600000000000001,1.25,1948,18.94140625,435,375,1,2725,-1,-1.57312867885356,2.1328125,-1.0625,1924,1631,1725,1516
114,0.5,1.1953125,2021,18.94140625,419,375,1,2717,-1.265625,-1.54635482521779,3.0703125,-1.5078125,1923,1637,1748,1513
183,0.5,1.2265625,2137,18.94140625,396,320,1,2703,-1.796875,-1.50001388953421,1.890625,-1.40625,1904,1618,1746,1502
220,0.300000000000001,1.140625,2186,18.94140625,380,0,1,2723,-2.1640625,-1.45875471259071,2.6953125,-1.6953125,1890,1583,1734,1505
220,0.100000000000001,1.0390625,2292,19.18359375,398,370,1,2779,-1.890625,-1.41026540293341,2.3515625,-1.7890625,1903,1561,1726,1517
220,0.100000000000001,1.0703125,2383,19.18359375,428,0,1,2697,-1.78125,-1.36292893755715,2.2421875,-1.765625,1837,1493,1696,1506
196,-0.199999999999999,0.90625,2363,19.18359375,480,510,1,2682,-1.4296875,-1.31223870063591,3.3828125,-1.765625,1767,1462,1688,1503
196,-0.299999999999999,0.8203125,2345,19.18359375,480,540,1,2750,-1.6796875,-1.24284531553047,2.75,-1.8515625,1701,1448,1646,1492
157,-0.6,0.71875,2306,19.18359375,533,590,1,2776,-1.8359375,-1.17792461702253,2.2109375,-1.734375,1728,1513,1663,1503
159,-0.699999999999999,0.796875,2186,19.1484375,555,600,1,2710,-1.765625,-1.12661552078868,2.3828125,-1.9375,1721,1484,1639,1491
159,-0.9,0.6875,2155,19.1484375,563,630,1,2758,-1.421875,-1.07898798684629,1.9765625,-1.78125,1718,1443,1653,1514
232,-0.9,0.7578125,2158,19.1484375,570,630,1,2730,-0.7734375,-1.03705738566224,2.140625,-1.7734375,1701,1379,1648,1524
223,-0.9,0.7421875,2140,19.1484375,555,620,1,2750,-0.453125,-0.993849359464129,2.25,-1.4453125,1717,1431,1656,1557
232,-0.9,0.703125,2183,19.1484375,563,620,1,2796,-0.640625,-0.946568783574007,1.9765625,-1.3125,1782,1512,1691,1623
257,-0.799999999999999,0.765625,2246,19.08984375,585,630,1,2770,-0.6015625,-0.908890794455038,0.578125,-0.9140625,1808,1524,1694,1651
272,-0.6,0.828125,2221,19.08984375,570,590,1,2776,-0.09375,-0.898956327611909,1.6015625,-0.8046875,1819,1528,1691,1643
272,-0.399999999999999,0.921875,2133,19.08984375,540,560,1,2725,0.625,-0.890190587961713,0.265625,-0.1171875,1864,1591,1684,1651
292,-0.199999999999999,1.0390625,2125,19.08984375,495,500,1,2849,0.21875,-0.901322992563493,-0.1171875,-0.0546875,1873,1621,1675,1655
292,0.100000000000001,1.234375,2177,19.08984375,413,530,1,2757,-0.1875,-0.935434973925882,-0.4609375,0.28125,1889,1632,1691,1682
297,0.4,1.28125,2065,19.0390625,0,500,1,2821,-0.1875,-0.981803384070041,0.359375,0.15625,1871,1611,1709,1700
324,0.800000000000001,1.4375,1963,19.0390625,0,504,1,2830,0.203125,-1.02201390244321,0.4921875,0.59375,1890,1644,1719,1700
324,1,1.4921875,1761,19.0390625,0,623,1,2807,0.1015625,-1.05342280264387,0.4296875,0.53125,1886,1640,1726,1677
355,1.2,1.6015625,1537,19.0390625,380,688,1,2701,-0.3828125,-1.08247592527543,0.4140625,0.5703125,1863,1618,1710,1638
324,1.4,1.703125,1537,19.0390625,411,623,1,2701,-0.8203125,-1.10925528352406,0.9609375,0.5625,1838,1615,1728,1612
292,1.6,1.8046875,1525,19.10546875,443,587,1,2561,-0.21875,-1.12508782936583,0.6875,0.6640625,1797,1594,1714,1566
292,1.7,1.9296875,1755,19.10546875,489,320,1,2550,-0.5,-1.13710120928324,0.421875,0.1953125,1776,1545,1709,1509
277,1.8,1.9375,2023,19.10546875,513,0,1,2505,-0.6875,-1.15748478032242,-0.0859375,0.1796875,1784,1523,1697,1474
224,1.8,1.9453125,2865,19.10546875,528,0,1,2498,-1.09375,-1.19060317812944,0.4140625,0.015625,1784,1520,1679,1479
224,1.7,1.921875,3056,19.10546875,606,0,1,2509,-0.875,-1.22342296605869,0.3046875,-0.234375,1762,1503,1659,1470
205,1.6,1.8359375,3042,19.18359375,638,0,1,2754,-0.5546875,-1.25105506252264,1.6796875,-0.8203125,1755,1496,1663,1458
122,1.3,1.7109375,2977,19.18359375,606,0,1,3114,-0.4609375,-1.25377453642177,1.4375,-0.65625,1739,1491,1650,1434
122,0.9,1.53125,2878,19.18359375,622,0,1,2915,-0.6640625,-1.24418833527461,1.6640625,-0.9609375,1723,1497,1654,1406
122,0.5,1.5078125,2725,19.18359375,528,0,1,2864,-0.3515625,-1.22435762806598,2.328125,-1.328125,1694,1477,1638,1389
122,0.300000000000001,1.6015625,2593,19.18359375,474,0,1,2937,-0.4140625,-1.19109341765895,2.125,-1.6640625,1706,1483,1650,1412
170,0.100000000000001,1.515625,2382,19.03125,443,0,1,2988,-0.4609375,-1.15575111191998,2.125,-1.5390625,1736,1524,1679,1453
201,-0.0999999999999996,1.5234375,2067,19.03125,450,0,1,2808,-0.8203125,-1.12137573356742,1.28125,-1.5703125,1736,1566,1694,1490
231,-0.0999999999999996,1.53125,1985,19.03125,450,350,1,3091,-0.6796875,-1.10424992429734,0.8671875,-1.953125,1750,1566,1717,1522
306,-0.199999999999999,1.5078125,1916,19.03125,360,360,1,2988,-0.1640625,-1.10372835688282,1.6015625,-2.0390625,1770,1573,1745,1539
321,-0.199999999999999,1.515625,1583,19.03125,0,400,1,2985,-0.671875,-1.09167907833858,2.3125,-2.046875,1772,1577,1761,1566
358,-0.399999999999999,1.40625,1402,18.96875,0,500,1,3113,-0.6484375,-1.06718080322186,1.1171875,-2.0234375,1785,1597,1768,1580
380,-0.5,1.3515625,1334,18.96875,368,590,1,2837,-1.078125,-1.0605247277028,0.3359375,-1.703125,1834,1617,1788,1625
380,-0.6,1.375,1355,18.96875,368,610,1,2873,-0.6953125,-1.07230318432644,1.4375,-1.5703125,1827,1594,1805,1634
380,-0.5,1.5,1409,18.96875,0,630,1,2878,-0.171875,-1.07220849953449,0.8046875,-1.125,1808,1595,1803,1654
416,-0.399999999999999,1.609375,1674,18.96875,0,590,1,2735,-0.171875,-1.08430902328433,-0.84375,-0.6953125,1808,1618,1807,1663
439,-0.199999999999999,1.5859375,1824,19.03515625,0,560,1,2754,-0.5859375,-1.13141759507788,-0.3671875,-0.65625,1820,1619,1783,1658
485,-0.0999999999999996,1.640625,1947,19.03515625,0,540,1,2404,-0.328125,-1.17837732858453,1.546875,-0.5703125,1831,1629,1783,1658
485,0,1.6328125,2222,19.03515625,0,520,1,2489,-0.0625,-1.1910740471476,1.0546875,-0.0234375,1778,1608,1743,1614
485,0,1.65625,2420,19.03515625,0,510,1,2373,0.484375,-1.19586378322728,0.3515625,-0.078125,1760,1602,1726,1589
413,0.200000000000001,1.6875,2490,19.03515625,0,480,1,2420,0.6171875,-1.21097937006302,0.3515625,0.2265625,1755,1580,1718,1559
311,0.300000000000001,1.75,2433,19.0625,0,440,1,2391,0.59375,-1.23413814607156,0.0078125,0.515625,1765,1562,1692,1522
311,0.5,1.84375,2383,19.0625,396,0,1,2249,0.140625,-1.26623779908404,-0.0078125,0.5546875,1781,1574,1672,1502
255,0.600000000000001,1.9375,2421,19.0625,513,0,1,2171,-0.296875,-1.3054282974267,-0.6328125,0.5546875,1773,1542,1632,1466
255,0.800000000000001,2,2470,19.0625,560,0,1,2080,0.171875,-1.35697559859472,0.15625,0.6015625,1772,1479,1622,1431
305,0.9,2.0703125,2436,19.0625,614,568,1,2235,0.3203125,-1.39214210752815,1.8203125,0.3828125,1744,1417,1617,1413
305,1,2.03125,2386,19.01171875,684,596,1,2833,-0.328125,-1.39305622169665,1.265625,0.375,1737,1424,1618,1412
269,0.9,1.96875,2489,19.01171875,716,587,1,2972,-0.90625,-1.39278357254757,-0.03125,0.421875,1736,1454,1615,1409
269,0.800000000000001,1.9765625,2640,19.01171875,684,559,1,2936,-1.3515625,-1.41895148529986,-0.7421875,0.4140625,1772,1510,1645,1421
236,0.5,1.9296875,2612,19.01171875,661,495,1,2919,-1.0703125,-1.4724952529882,-1.1875,0.3671875,1777,1508,1651,1417
223,0.4,1.8515625,2609,19.01171875,575,357,1,2941,-0.890625,-1.54168957320209,-0.1796875,-0.0546875,1841,1560,1705,1464
223,0.300000000000001,1.859375,2465,18.9921875,528,357,1,2978,-0.640625,-1.6014913323867,-0.2890625,-0.4140625,1873,1569,1718,1468
217,0.200000000000001,1.828125,2404,18.9921875,513,347,1,3026,-1.28125,-1.65203642591747,0.9765625,-0.8125,1923,1593,1787,1504
261,0,1.8046875,2290,18.9921875,489,504,1,2965,-1.640625,-1.6755881825558,1.96875,-1.1328125,1913,1582,1781,1503
