MaxError,CenterFrameRollRate_RotPot,CenterFrameRoll_LVDT,CylinderPressure,Speed,TiltUp,TiltDown,Condition,InletPress,ChassisPitchRate,ChassisRollAngle,ChassisRollRate,ChassisYawRate,RightFront,LeftFront,RightBack,LeftBack
172,0.100000000000001,-0.234375,1986,19.68359375,0,530,1,2399,-1.1953125,2.06143141103323,3.8984375,-1.90625,1819,1526,1685,1742
172,0,-0.2265625,2076,19.68359375,450,540,1,2414,-1.1171875,2.14293169072484,2.7421875,-1.7265625,1788,1508,1658,1694
122,-0.0999999999999996,-0.3359375,2131,19.68359375,548,550,1,2414,-0.765625,2.21656191036464,1.25,-1.8203125,1817,1532,1668,1724
122,-0.299999999999999,-0.3046875,2319,19.68359375,600,560,1,2130,-0.765625,2.25636904168848,1.890625,-1.8203125,1782,1511,1615,1702
110,-0.299999999999999,-0.2890625,2313,19.68359375,645,520,1,2328,-0.5859375,2.28833830049123,1.5390625,-1.40625,1807,1528,1603,1699
110,-0.299999999999999,-0.3359375,2301,19.6640625,653,530,1,2186,-0.9921875,2.31508437374058,2.0703125,-1.5546875,1805,1525,1583,1662
95,-0.299999999999999,-0.2890625,2297,19.6640625,645,520,1,2388,-1.3671875,2.34262677237477,1.359375,-1.3671875,1797,1526,1591,1665
95,-0.199999999999999,-0.1875,2492,19.6640625,615,480,1,2911,-1.65625,2.36500550213658,2.640625,-1.25,1777,1521,1573,1628
98,0,-0.1171875,2600,19.6640625,585,400,1,2999,-1.28125,2.40311924195639,2.2421875,-1.1796875,1783,1526,1551,1608
98,0,-0.1484375,2600,19.6640625,570,390,1,2999,-1.7734375,2.43905841298971,1.171875,-0.9609375,1802,1545,1548,1612
98,0.100000000000001,-0.046875,2628,19.734375,540,370,1,2991,-2.28125,2.45108529861684,1.1875,-0.8125,1813,1553,1580,1621
98,0.100000000000001,-0.046875,2520,19.734375,495,0,1,2930,-2.96875,2.46071492893846,2.984375,-0.625,1805,1545,1575,1600
115,0.200000000000001,-0.0390625,2493,19.734375,480,0,1,2993,-3.2109375,2.50163569036194,2.6328125,-0.328125,1835,1574,1592,1607
115,0.4,-0.03125,2470,19.734375,510,370,1,2993,-3.328125,2.549698396741,1.8515625,-0.390625,1845,1590,1607,1608
199,0.4,0.03125,2467,19.734375,563,370,1,2881,-3.6875,2.58449645353949,1.5234375,-0.015625,1833,1598,1617,1610
254,0.5,0.0859375,2350,19.90625,570,490,1,2911,-4.1171875,2.60745418096352,1.5625,-0.0078125,1825,1584,1646,1640
254,0.600000000000001,0.1640625,2188,19.90625,548,590,1,2918,-4,2.62554575205391,2.03125,0,1809,1534,1682,1650
254,0.600000000000001,0.15625,2077,19.90625,503,600,1,2883,-3.9609375,2.65303931152566,2.4375,-0.0546875,1788,1513,1716,1686
254,0.800000000000001,0.203125,1982,19.90625,495,570,1,2963,-3.6640625,2.69282025356341,2.3359375,0.078125,1746,1519,1738,1710
254,0.800000000000001,0.25,1934,19.90625,510,550,1,2993,-3.5234375,2.73900485945332,2.21875,0.1171875,1700,1529,1760,1717
306,0.800000000000001,0.359375,1869,20.015625,503,540,1,2941,-3.0390625,2.78467539433833,2.09375,0.09375,1686,1509,1769,1726
355,0.800000000000001,0.421875,1815,20.015625,495,630,1,2960,-2.5,2.82424059034911,1.1875,-0.0859375,1698,1528,1782,1756
366,0.9,0.4921875,1831,20.015625,510,630,1,2877,-1.9296875,2.84804288135387,1.71875,-0.015625,1681,1538,1789,1754
366,1,0.4296875,1865,20.015625,480,600,1,2896,-1.7421875,2.87655138178067,1.953125,-0.1015625,1665,1566,1787,1751
366,1,0.59375,1991,20.015625,465,570,1,2864,-1.3125,2.90924599285236,1.6796875,-0.3984375,1654,1541,1761,1744
355,1.1,0.5390625,2049,19.99609375,0,430,1,2883,-1.2890625,2.93495215867233,1.0234375,-0.34375,1671,1550,1766,1768
349,1,0.6640625,2090,19.99609375,0,380,1,2871,-0.84375,2.95727451942656,2.6640625,-0.6328125,1641,1536,1716,1736
349,1,0.6015625,2027,19.99609375,0,380,1,2958,-0.421875,3.00002742636024,1.6015625,-0.7265625,1632,1516,1698,1725
305,0.9,0.5859375,1881,19.99609375,0,531,1,2785,-0.171875,3.03565405610278,1.203125,-0.8359375,1641,1508,1706,1736
349,0.9,0.6328125,1916,19.99609375,0,587,1,2691,-0.1328125,3.0576484326297,2.015625,-1.078125,1669,1521,1697,1727
401,0.800000000000001,0.6171875,1916,19.87109375,0,504,1,2558,0.0625,3.08617988784887,1.8828125,-1.1875,1643,1516,1661,1697
401,0.700000000000001,0.6171875,1885,19.87109375,0,504,1,2593,-0.0546875,3.11504718245352,1.15625,-1.234375,1658,1532,1673,1717
371,0.600000000000001,0.5234375,1919,19.87109375,0,460,1,2640,0.2265625,3.13138050366734,1.75,-1.6328125,1679,1521,1680,1722
371,0.200000000000001,0.46875,1945,19.87109375,458,530,1,2487,0.2265625,3.15552566133339,2.8203125,-1.703125,1671,1490,1651,1696
366,0.200000000000001,0.40625,2043,19.87109375,443,580,1,2533,0.25,3.19847772494466,2.6796875,-1.765625,1699,1508,1668,1709
352,0,0.2734375,2142,19.76171875,443,650,1,2432,0.3125,3.25008783355921,2.609375,-1.921875,1706,1514,1653,1686
348,-0.399999999999999,0.3359375,2247,19.76171875,435,700,1,2375,0.2265625,3.3016899805321,2.2265625,-1.828125,1718,1523,1616,1639
348,-0.399999999999999,0.28125,2357,19.76171875,458,710,1,2354,-0.1015625,3.3435594230572,1.6875,-1.7578125,1748,1572,1615,1644
292,-0.5,0.2578125,2401,19.76171875,473,700,1,2303,-0.453125,3.36883854124673,1.0859375,-1.7109375,1743,1607,1596,1651
276,-0.5,0.3203125,2399,19.76171875,473,630,1,2372,-0.859375,3.37088144227591,0.4375,-1.4140625,1732,1600,1565,1640
202,-0.5,0.359375,2391,19.6953125,458,530,1,2348,-1,3.35910659344371,1.453125,-1.3125,1767,1610,1596,1663
202,-0.5,0.359375,2367,19.6953125,510,350,1,2467,-1.4375,3.35738835169017,1.3828125,-1.109375,1783,1611,1597,1692
202,-0.299999999999999,0.40625,2172,19.6953125,578,0,1,2616,-2.0703125,3.36029969658667,1.3046875,-0.859375,1776,1629,1596,1702
257,-0.0999999999999996,0.453125,2225,19.6953125,548,0,1,2650,-2.3125,3.36228583580002,0.9375,-0.59375,1768,1661,1611,1716
330,-0.0999999999999996,0.421875,2338,19.6953125,518,0,1,2585,-1.8671875,3.36038671193744,0.8828125,-0.4921875,1748,1638,1622,1703
358,-0.0999999999999996,0.3828125,2458,19.84375,495,350,1,2770,-2.1015625,3.35576234642833,0.3828125,-0.3984375,1752,1603,1643,1718
330,0,0.375,2581,19.84375,473,450,1,3015,-2.0625,3.33887089186267,1.0703125,-0.46875,1758,1583,1652,1710
330,-0.0999999999999996,0.4140625,2549,19.84375,458,450,1,3035,-2.4921875,3.33259795285382,1.765625,-0.2265625,1742,1584,1638,1666
221,0,0.328125,2481,19.84375,405,490,1,2829,-2.2578125,3.34703217031705,1.5078125,-0.2265625,1737,1597,1677,1674
221,0,0.3984375,2353,19.84375,360,460,1,2796,-2.0859375,3.35972924024311,-0.1328125,-0.2109375,1704,1565,1665,1663
221,0,0.3515625,2225,19.9296875,405,450,1,3004,-1.9765625,3.34827537024108,0.7734375,-0.328125,1693,1539,1670,1677
221,0,0.4453125,1956,19.9296875,413,410,1,2856,-2.2890625,3.33729846469762,1.7421875,-0.3125,1656,1526,1665,1642
221,0.100000000000001,0.53125,1937,19.9296875,390,370,1,2912,-2.3125,3.34534851559327,0.8984375,-0.1796875,1649,1524,1669,1624
263,0.300000000000001,0.5078125,1947,19.9296875,0,360,1,2996,-2.1171875,3.34890060159638,0.671875,-0.46875,1632,1502,1684,1605
206,0.300000000000001,0.609375,1966,19.9296875,0,360,1,2833,-1.921875,3.34670372938263,1.171875,-0.6328125,1628,1471,1691,1608
193,0.300000000000001,0.6171875,1964,19.96484375,0,360,1,2971,-2.03125,3.35158431044575,1.3984375,-0.5390625,1608,1492,1719,1622
193,0.300000000000001,0.5,1881,19.96484375,0,390,1,2849,-1.640625,3.36225610152733,0.9921875,-0.5078125,1633,1536,1759,1676
212,0.100000000000001,0.3359375,1979,19.96484375,0,430,1,2834,-1.1796875,3.36136379059184,-0.390625,-0.5703125,1632,1564,1770,1695
200,0,0.3125,1973,19.96484375,0,470,1,2713,-0.625,3.33265425706392,-0.21875,-0.71875,1663,1569,1769,1711
200,-0.199999999999999,0.2734375,1920,19.96484375,0,485,1,2667,-0.6484375,3.29635552549026,1.4609375,-0.796875,1682,1590,1778,1715
200,-0.299999999999999,0.28125,1945,19.8515625,0,0,1,2565,-0.484375,3.28922247714706,2.2421875,-0.8515625,1704,1622,1793,1716
176,-0.399999999999999,0.4140625,1945,19.8515625,0,0,1,2558,-0.0625,3.30986953054569,1.5390625,-0.8828125,1707,1621,1774,1713
176,-0.399999999999999,0.3828125,1970,19.8515625,0,421,1,2459,0.046875,3.32529043080526,0.625,-0.7890625,1689,1632,1753,1709
175,-0.399999999999999,0.3984375,1970,19.8515625,0,0,1,2423,0.203125,3.32240351123909,1.2734375,-0.8515625,1660,1600,1735,1703
149,-0.399999999999999,0.2578125,1893,19.8515625,0,0,1,2383,0.2734375,3.3219306481254,1.515625,-0.890625,1666,1596,1735,1704
149,-0.5,0.1875,1925,19.75,435,400,1,2341,0,3.32418266651904,1.5859375,-1.0234375,1639,1586,1697,1654
96,-0.5,0.1640625,1945,19.75,450,390,1,2317,0.1953125,3.32928263231557,0.71875,-0.984375,1643,1630,1721,1672
149,-0.5,0.15625,1951,19.75,465,360,1,2098,0.28125,3.32033642205583,0.6953125,-1.0234375,1639,1638,1732,1675
149,-0.5,0.0703125,1950,19.75,428,390,1,2180,0.640625,3.30270301136469,1.109375,-1.171875,1628,1609,1719,1657
39,-0.6,0.1171875,1972,19.75,420,400,1,2190,0.5703125,3.29145170423623,1.6171875,-1.328125,1626,1591,1701,1634
5,-0.6,0.0859375,2076,19.69140625,435,0,1,2095,0.09375,3.28824741688328,0.9609375,-1.171875,1632,1581,1680,1622
18,-0.5,0.0703125,2196,19.69140625,458,0,1,2172,0.0078125,3.28360915953352,1.53125,-1.265625,1642,1594,1666,1633
-8,-0.6,-0.0390625,2234,19.69140625,450,0,1,2243,0.453125,3.28564839182305,0.875,-1.09375,1633,1586,1656,1614
-8,-0.699999999999999,-0.1015625,2262,19.69140625,443,0,1,2500,0.421875,3.28017853441572,0.765625,-1.1796875,1638,1608,1660,1592
-8,-0.699999999999999,-0.0625,2363,19.69140625,450,0,1,2752,0.0625,3.26286986793106,-0.0859375,-1.265625,1658,1596,1646,1574
-82,-0.799999999999999,-0.140625,2521,19.62109375,482,320,1,2895,-0.484375,3.22848267954519,0.0234375,-1.328125,1693,1594,1649,1589
-82,-0.799999999999999,-0.15625,2515,19.62109375,489,0,1,2953,-0.328125,3.18899812663546,0.1484375,-1.3671875,1708,1615,1663,1621
-82,-0.699999999999999,-0.0546875,2388,19.62109375,458,320,1,2943,-0.21875,3.15172657212301,0.09375,-1.1484375,1675,1631,1661,1619
-82,-0.699999999999999,-0.1640625,2269,19.62109375,443,347,1,2911,-0.2734375,3.11378695003533,-0.4296875,-1.1796875,1685,1654,1689,1633
-72,-0.6,-0.0859375,2210,19.62109375,443,384,1,2933,-0.484375,3.0598521054376,-1.484375,-1.109375,1688,1644,1709,1627
-59,-0.6,-0.0859375,2021,19.5859375,474,421,1,2908,-0.609375,2.98586532473099,0.0234375,-1.3671875,1700,1646,1727,1629
-59,-0.5,-0.03125,1811,19.5859375,497,449,1,2862,-1.1015625,2.92729017333794,-0.109375,-1.109375,1740,1685,1755,1646
-54,-0.299999999999999,-0.0625,1765,19.5859375,505,449,1,2811,-1.2109375,2.88244149249922,0.0859375,-1.1484375,1777,1706,1754,1646
-54,-0.299999999999999,-0.0390625,1874,19.5859375,489,430,1,2858,-1.4921875,2.84468270329643,0.234375,-1.03125,1764,1673,1724,1619
3,-0.0999999999999996,0.0625,2004,19.5859375,474,430,1,2786,-1.109375,2.81319062902022,0.2265625,-0.7578125,1718,1621,1728,1609
25,-0.0999999999999996,-0.015625,2080,19.7578125,505,375,1,2744,-1.140625,2.78323268633418,-0.28125,-0.8359375,1712,1611,1741,1623
25,0,0.0234375,2146,19.7578125,567,0,1,2769,-1.734375,2.73900336808811,-1.0625,-0.703125,1708,1607,1732,1630
76,-0.0999999999999996,-0.046875,2216,19.7578125,583,0,1,2769,-2.4453125,2.67520847488139,-0.640625,-0.6015625,1714,1582,1731,1612
131,-0.0999999999999996,0.0625,2338,19.7578125,599,0,1,2814,-1.46875,2.61294166084267,0.8203125,-0.828125,1686,1526,1718,1586
76,-0.0999999999999996,-0.140625,2506,19.7578125,583,476,1,2908,-0.359375,2.58184005467178,1.2578125,-0.65625,1665,1505,1735,1581
33,-0.299999999999999,-0.1875,2506,19.79296875,489,449,1,2965,-0.6953125,2.56693355162794,0.6171875,-0.6171875,1646,1516,1720,1552
76,-0.299999999999999,-0.1875,2508,19.79296875,427,430,1,2958,-1.046875,2.54724557259055,0.1640625,-0.6015625,1651,1542,1724,1570
131,-0.5,-0.21875,2465,19.79296875,396,458,1,3019,-0.9296875,2.51564236270497,-0.2890625,-0.5390625,1653,1527,1735,1584
140,-0.399999999999999,-0.21875,2136,19.79296875,404,412,1,2928,-0.171875,2.46835989496708,-0.2890625,-0.546875,1636,1504,1730,1582
208,-0.399999999999999,-0.1953125,1932,19.79296875,427,476,1,3040,-0.09375,2.42080105282227,1.1953125,-0.84375,1645,1522,1753,1572
208,-0.399999999999999,-0.203125,1831,19.61328125,521,485,1,2871,-0.171875,2.39835220107975,0.5625,-0.5625,1658,1555,1772,1569
208,-0.299999999999999,-0.1875,1746,19.61328125,536,485,1,2880,-0.5390625,2.37407053031227,-0.4140625,-0.65625,1668,1601,1775,1584
208,-0.199999999999999,-0.109375,1805,19.61328125,591,495,1,2870,-0.484375,2.3243011251534,-0.875,-0.71875,1703,1601,1762,1607
257,0,-0.0234375,1948,19.61328125,606,531,1,2807,-0.3671875,2.25710034242533,0.0703125,-0.6171875,1729,1581,1758,1614
257,0.100000000000001,0.015625,2260,19.61328125,622,559,1,2824,-0.359375,2.19865522408554,0.0625,-0.546875,1731,1577,1767,1613
257,0,-0.171875,2295,19.61328125,622,623,1,2884,-0.0546875,2.14551161142606,-0.1640625,-0.609375,1749,1608,1811,1648
224,-0.199999999999999,-0.3359375,2361,19.61328125,630,623,1,2867,-0.078125,2.09184281580574,-0.1953125,-0.8203125,1781,1593,1842,1662
224,-0.299999999999999,-0.3828125,2426,19.61328125,630,596,1,2902,-0.2265625,2.03850055563528,0.453125,-0.90625,1816,1556,1824,1641
224,-0.5,-0.359375,2344,19.61328125,622,596,1,2915,-0.2890625,2.00109433930696,1.390625,-0.96875,1843,1575,1821,1636
260,-0.6,-0.4140625,2314,19.61328125,622,559,1,2943,-0.0234375,1.98722607341138,0.8046875,-0.8046875,1765,1575,1767,1595
297,-0.6,-0.3984375,2209,19.54296875,606,504,1,2962,1.15625,1.97115446959118,-0.4375,-0.640625,1703,1574,1745,1582
314,-0.699999999999999,-0.5,2128,19.54296875,591,467,1,2936,0.515625,1.9296324293383,-0.8515625,-0.8671875,1708,1584,1756,1579
314,-0.799999999999999,-0.5234375,2243,19.54296875,591,467,1,2962,-0.4453125,1.86951650555697,0.15625,-0.9453125,1710,1583,1749,1540
348,-0.799999999999999,-0.4609375,2313,19.54296875,591,476,1,2956,-1.21875,1.82228731028551,0.5859375,-0.953125,1698,1564,1716,1497
348,-0.699999999999999,-0.59375,2351,19.54296875,583,430,1,2955,-0.796875,1.79479154830857,1.1875,-1.265625,1718,1539,1703,1494
348,-0.799999999999999,-0.7265625,2404,19.50390625,521,393,1,2960,-0.390625,1.78698148146844,1.28125,-1.390625,1726,1535,1700,1507
299,-1,-0.8984375,2490,19.50390625,482,347,1,2974,-0.6015625,1.78908755621572,1.53125,-1.125,1702,1546,1680,1498
299,-1.2,-0.9375,2512,19.50390625,0,410,1,2990,-1.140625,1.79707456966659,0.125,-1.203125,1676,1561,1679,1511
299,-1.4,-0.953125,2527,19.50390625,2000,0,1,2985,-1.234375,1.78409658748543,-0.5859375,-1.5078125,1699,1555,1689,1521
322,-1.4,-0.9296875,2333,19.50390625,2000,0,1,3051,-1.734375,1.74498105012466,-0.0625,-1.484375,1709,1513,1691,1521
329,-1.3,-1.0078125,2490,19.58984375,2000,375,1,2602,-1.734375,1.70823354477168,1.390625,-1.40625,1726,1526,1705,1571
342,-1.3,-1.0390625,2610,19.58984375,497,320,1,2944,-0.984375,1.69338298728223,0.328125,-1.3125,1729,1545,1720,1608
342,-1.4,-1.109375,2703,19.58984375,489,320,1,3072,-0.71875,1.6754356481533,0.5859375,-1.296875,1738,1578,1739,1600
342,-1.3,-1.1171875,2637,19.58984375,482,329,1,2886,-0.515625,1.65359813874922,0.2265625,-1.09375,1760,1615,1785,1614
344,-1.3,-1.1640625,2292,19.58984375,0,400,1,3057,-0.96875,1.62278074099105,-0.265625,-1.0390625,1769,1610,1791,1620
346,-1.1,-1.1015625,2123,19.6171875,0,370,1,3010,-0.8984375,1.57924904815056,0.5625,-1.46875,1762,1573,1779,1607
369,-1,-1.109375,1772,19.6171875,0,350,1,2965,-1.234375,1.55319820309122,2.625,-1.6640625,1787,1575,1807,1602
427,-0.799999999999999,-1.0546875,1501,19.6171875,552,347,1,2956,-1.0234375,1.57573793320491,2.8984375,-1.390625,1795,1566,1840,1603
500,-0.5,-1.015625,1264,19.6171875,536,320,1,3013,-1.5390625,1.61918558751886,1.5,-1.5546875,1788,1546,1851,1633
500,-0.5,-0.953125,1594,19.6171875,521,393,1,2767,-1.0078125,1.63862925649147,0,-1.578125,1719,1492,1788,1637
503,-0.199999999999999,-0.828125,1944,19.7109375,528,458,1,2864,-1.0546875,1.62030944775578,-0.625,-1.2890625,1693,1490,1775,1647
503,-0.0999999999999996,-0.8515625,2260,19.7109375,0,495,1,2960,-0.3828125,1.57521493144139,-0.3046875,-1.234375,1690,1465,1754,1647
503,0,-1.078125,2398,19.7109375,0,560,1,2818,-0.2578125,1.51946677615277,0.03125,-1.40625,1697,1437,1738,1646
495,-0.199999999999999,-0.9375,2471,19.7109375,0,600,1,2984,-0.0859375,1.47800786885592,2.765625,-1.6640625,1712,1435,1748,1647
452,-0.199999999999999,-1.078125,2325,19.7109375,0,620,1,2811,0.328125,1.49466712073964,3.6328125,-1.5078125,1718,1455,1770,1649
452,-0.199999999999999,-1.09375,2200,19.5546875,0,560,1,2905,0.921875,1.55190002765496,1.5546875,-1.234375,1731,1451,1761,1640
361,-0.299999999999999,-1.0234375,2073,19.5546875,0,460,1,2808,1.453125,1.58277729429622,-0.015625,-1.2734375,1714,1450,1715,1633
366,-0.299999999999999,-0.8203125,1954,19.5546875,0,400,1,2758,1.4296875,1.56899386099373,0.1328125,-1.1328125,1724,1445,1677,1618
366,0,-0.8125,1689,19.5546875,427,329,1,2618,0.96875,1.54594113546303,1.4375,-0.9609375,1760,1467,1684,1607
366,0.200000000000001,-0.671875,1670,19.5546875,466,320,1,2694,0.515625,1.53993838752316,0.4453125,-0.765625,1768,1456,1677,1564
366,0.300000000000001,-0.6875,1834,19.390625,497,320,1,2528,0.359375,1.52900671274824,1.2578125,-0.9921875,1760,1459,1683,1555
401,0.5,-0.6953125,2073,19.390625,521,366,1,2583,0.375,1.5293095186823,1.1328125,-0.7265625,1761,1463,1688,1573
401,0.5,-0.703125,2317,19.390625,513,403,1,2448,0.5703125,1.5294267120554,-0.03125,-0.40625,1751,1487,1697,1588
401,0.4,-0.8515625,2490,19.390625,513,495,1,2285,0.65625,1.50663394297664,-0.7265625,-0.3515625,1765,1482,1675,1589
291,0.300000000000001,-0.8984375,2493,19.390625,528,495,1,2555,0.3359375,1.46017766343386,0.3125,-0.4296875,1796,1477,1705,1590
227,0.200000000000001,-0.84375,2503,19.33203125,489,504,1,2919,0.6328125,1.42728320453626,2.3828125,-0.453125,1832,1471,1718,1592
227,0,-0.96875,2477,19.33203125,380,476,1,2956,0.125,1.44138849159368,2.859375,-0.5390625,1846,1506,1727,1594
227,-0.0999999999999996,-1,2401,19.33203125,0,370,1,2940,0.265625,1.48649677889114,2.15625,-0.4296875,1826,1531,1715,1566
227,-0.299999999999999,-0.9375,2262,19.33203125,0,410,1,3013,0.2734375,1.53219495954006,1.5859375,-0.3046875,1835,1580,1725,1570
207,-0.299999999999999,-0.9375,1948,19.33203125,360,500,1,2928,-0.2421875,1.55989726050573,0.4140625,-0.484375,1837,1558,1700,1569
206,-0.199999999999999,-0.8203125,1948,19.3203125,435,360,1,2922,-0.6640625,1.55470852727815,0.4921875,-0.71875,1829,1529,1676,1566
206,0,-0.6953125,1925,19.3203125,482,0,1,2875,-0.8515625,1.5429497748825,2.59375,-0.734375,1810,1510,1676,1561
206,0.100000000000001,-0.7734375,1896,19.3203125,521,320,1,2780,-1.2109375,1.56559261841687,2.6875,-0.6796875,1784,1523,1686,1581
206,0.200000000000001,-0.78125,1852,19.3203125,528,0,1,2843,-1.25,1.60875145330043,2.328125,-1.0234375,1755,1490,1694,1585
206,0.100000000000001,-0.890625,1852,19.3203125,505,347,1,2720,-1.4296875,1.64874635308435,2.078125,-0.9140625,1767,1481,1705,1608
197,0,-0.8984375,2521,19.36328125,497,366,1,2817,-0.6484375,1.6843092210671,2.546875,-1.1015625,1726,1434,1688,1576
193,-0.199999999999999,-1,2609,19.36328125,482,320,1,3059,-0.3828125,1.72656229523033,1.625,-1.28125,1749,1466,1710,1604
191,-0.299999999999999,-0.9296875,2499,19.36328125,458,0,1,2956,-0.0546875,1.75986007237635,1.828125,-1.5078125,1742,1456,1706,1608
191,-0.299999999999999,-1.046875,2414,19.36328125,360,520,1,2940,0.46875,1.78744732822348,1.4609375,-1.390625,1746,1460,1718,1637
191,-0.399999999999999,-1.078125,2310,19.36328125,450,400,1,2982,0.5390625,1.80721523228096,1.890625,-1.609375,1745,1473,1722,1637
106,-0.5,-1.1171875,2169,19.2890625,368,390,1,3040,0.3125,1.83307202906416,2.3828125,-1.7890625,1745,1497,1702,1634
106,-0.399999999999999,-1.03125,1935,19.2890625,450,370,1,2962,0.265625,1.87121946716718,1.640625,-1.9453125,1755,1505,1681,1632
80,-0.399999999999999,-0.96875,1834,19.2890625,488,350,1,2900,0.5703125,1.89680803672043,0.9296875,-1.9296875,1757,1488,1664,1625
80,-0.199999999999999,-0.828125,1793,19.2890625,480,350,1,2886,0.2890625,1.90868296246569,1.9921875,-2.125,1769,1515,1670,1642
80,-0.0999999999999996,-0.859375,1875,19.2890625,450,0,1,2622,0.171875,1.93305000822282,2.34375,-1.9765625,1782,1542,1668,1637
80,0,-0.796875,2027,19.28125,428,350,1,2912,-0.0859375,1.97798045719619,3.0546875,-2.1953125,1797,1542,1683,1636
80,0.200000000000001,-0.875,2287,19.28125,368,370,1,2769,0.1640625,2.04198460386131,2.2109375,-2.2890625,1782,1520,1682,1637
83,0.100000000000001,-0.875,2373,19.28125,368,360,1,2938,0.34375,2.09613937421034,1.71875,-2.078125,1792,1519,1676,1645
-23,0,-0.921875,2369,19.28125,375,380,1,2840,-0.09375,2.13560637322343,1.8515625,-1.96875,1790,1527,1652,1639
63,-0.0999999999999996,-0.953125,2322,19.28125,0,380,1,2943,-0.1953125,2.17348074742544,2.4296875,-1.90625,1814,1546,1667,1655
63,-0.0999999999999996,-0.875,2298,19.2578125,428,390,1,2861,0.25,2.21484482352046,1.515625,-1.6328125,1808,1524,1646,1629
63,0,-0.8125,2186,19.2578125,435,390,1,2975,0.125,2.24008740260461,1.7265625,-1.5859375,1806,1519,1651,1636
56,0.100000000000001,-0.6328125,2139,19.2578125,510,420,1,2878,0.171875,2.26142783721622,2.3515625,-1.3515625,1795,1503,1631,1629
56,0.300000000000001,-0.65625,2099,19.2578125,488,390,1,2812,-0.4765625,2.29384700423314,2.140625,-1.0546875,1800,1495,1629,1638
-16,0.5,-0.59375,2077,19.2578125,473,0,1,2859,-0.9609375,2.32713971340264,2.0234375,-0.734375,1798,1510,1629,1631
-16,0.700000000000001,-0.484375,2145,19.2421875,480,540,1,2965,-1.0390625,2.35532069418785,1.109375,-0.625,1794,1514,1616,1609
-16,0.800000000000001,-0.4765625,2271,19.2421875,480,530,1,2811,-0.71875,2.36379292079247,1.1796875,-0.34375,1806,1507,1626,1595
-16,0.800000000000001,-0.5703125,2301,19.2421875,465,570,1,2944,-0.78125,2.37325757840347,2.6328125,-0.265625,1858,1540,1642,1622
-67,0.700000000000001,-0.65625,2316,19.2421875,458,600,1,2837,-1.2421875,2.40476628458281,1.7109375,-0.1015625,1831,1540,1624,1620
-90,0.700000000000001,-0.5234375,2316,19.2421875,450,610,1,2704,-1.609375,2.42833645961824,0.8515625,0.1796875,1785,1546,1617,1608
-90,0.600000000000001,-0.46875,2300,19.3203125,398,470,1,3006,-1.4921875,2.43155076425026,0.71875,0.25,1797,1541,1628,1634
-78,0.700000000000001,-0.34375,2143,19.3203125,368,360,1,2837,-1.6328125,2.42498790006816,1.2890625,0.078125,1788,1491,1629,1622
-78,0.800000000000001,-0.265625,2106,19.3203125,380,329,1,2944,-1.2734375,2.43161508293042,2.0625,0.171875,1815,1501,1663,1637
-67,0.9,-0.1484375,2106,19.3203125,388,357,1,2854,-1.5078125,2.45701795593705,1.859375,-0.0078125,1804,1529,1669,1648
-38,1.1,-0.09375,2060,19.3203125,411,375,1,2908,-1.1953125,2.48197614654869,0.84375,0.1484375,1789,1514,1654,1636
32,1.2,-0.1015625,1972,19.3359375,404,384,1,2815,-1.2109375,2.49304721478259,1.1640625,-0.0390625,1836,1522,1696,1666
15,1.1,-0.140625,1951,19.3359375,0,384,1,2883,-0.8515625,2.50608265675308,1.9921875,-0.2734375,1819,1476,1674,1644
18,1,-0.0625,1995,19.3359375,380,366,1,2805,-0.75,2.53626699331543,2.484375,-0.546875,1809,1461,1667,1632
18,1,-0.0703125,1989,19.3359375,413,0,1,2843,-1.0078125,2.57800862257138,1.640625,-0.6328125,1808,1467,1672,1633
18,0.9,-0.078125,1978,19.3359375,518,350,1,2767,-1.203125,2.61279945094586,1.8125,-0.7109375,1817,1481,1670,1652
18,0.700000000000001,-0.203125,1985,19.328125,503,350,1,2750,-0.5234375,2.64775285041992,2.84375,-1.0703125,1816,1478,1674,1645
18,0.300000000000001,-0.1796875,1979,19.328125,510,420,1,2701,-0.5390625,2.69735775112575,2.2734375,-0.984375,1815,1487,1661,1652
128,0.300000000000001,-0.2578125,2203,19.328125,540,470,1,2782,-0.2109375,2.74528876025173,2.671875,-1.15625,1774,1458,1628,1622
158,0.200000000000001,-0.3046875,2285,19.328125,548,490,1,2751,-0.3046875,2.80353707307411,3.84375,-1.484375,1769,1470,1633,1636
158,0,-0.3125,2320,19.328125,555,550,1,2644,-0.5234375,2.88591057224053,2.9296875,-1.40625,1778,1489,1637,1633
166,-0.199999999999999,-0.4140625,2382,19.30859375,555,540,1,2878,-0.53125,2.95929172429597,2.2265625,-1.609375,1799,1502,1628,1644
166,-0.299999999999999,-0.4375,2341,19.30859375,600,530,1,2733,-0.3515625,3.01836148597476,3.5625,-1.7734375,1812,1506,1634,1646
166,-0.399999999999999,-0.4453125,2232,19.30859375,585,550,1,2861,-0.15625,3.09465362832713,3.4609375,-1.84375,1809,1534,1656,1675
179,-0.399999999999999,-0.53125,2194,19.30859375,615,570,1,2840,-0.0390625,3.16972476483467,1.6484375,-1.828125,1786,1560,1633,1674
179,-0.5,-0.546875,2269,19.30859375,615,610,1,2897,0,3.21464348242628,2.0625,-1.96875,1801,1554,1603,1679
